Composition,Density
V2 Fe1 Sn1,7.651054551316204
V2 Fe1 Tc1,0.5680109581830659
V2 Fe1 Te4,6.915054523570391
V2 Ga1 C1,6.337389718261635
V2 Ga1 Fe1,7.179655262517211
V2 Ge1 C1,6.470529510987595
V2 H1,5.912611102137318
V2 H2 O5,3.3580347700778823
V2 In1 C1,7.043103820824912
V2 Mo1 Ir1,1.015845451213813
V2 Mo1 Os1,11.420396611244255
V2 Mo1 Rh1,0.9225531922819896
V2 Mo1 Ru1,8.839171567483167
V2 Mo1 S4,4.857289368628735
V2 Mo1 W1,10.85055035816374
V2 N1,6.096388132054636
V2 N1 O1,5.207058500287962
V2 N3,5.5530355611111215
V2 Ni1 N2,6.514293786818032
V2 Ni1 P1,6.633845960913777
V2 Ni1 S4,4.638953567167077
V2 Ni1 Sb1,7.933683125898358
V2 Ni1 Sb2,7.660087197030158
V2 Ni1 Se4,5.995732954623967
V2 O1 F5,3.267461671175408
V2 O3 F1,4.248046561739236
V2 O3 F3,3.2635468748126217
V2 O5,2.4218621207980235
V2 Os1 Ru1,11.87153197012744
V2 Os1 W1,1.1191856919493552
V2 P1 C1,5.394856713992068
V2 Re1 Mo1,11.164361791920616
V2 Re1 Os1,14.263208501520612
V2 Re1 Rh1,0.9975686253043458
V2 Re1 Ru1,11.659543301906435
V2 Re1 Tc1,11.479256135407589
V2 Re1 W1,13.64319368571302
V2 Ru1 W1,0.9154381090086334
V2 S1 N2,4.720002998082118
V2 Tc1 Mo1,0.7696753199429138
V2 Tc1 Os1,11.720460517301332
V2 Tc1 Ru1,9.08884507281926
V2 Tc1 W1,0.93629416683113
V2 Zn1 N2,4.745894425558312
V2 Zn1 O6,4.0277330011750365
V3 Ag1,7.305979860157588
V3 As1,7.1211430034229615
V3 Au1,9.956123558543869
V3 Au1 N1,5.201075705734645
V3 B4,5.426880994553178
V3 Bi1,9.460819185223912
V3 Br1,6.7364911897451805
V3 Cd1,7.089382570787456
V3 Co1,6.985026990677996
V3 Cr1,6.599355541507171
V3 Cr3 Si2,6.213883440532019
V3 Cu1,6.803233017094931
V3 F1,4.134141944001067
V3 Fe1,6.896938402309712
V3 Ga1,6.649320580371982
V3 Ge1,6.9163131280226695
V3 Ir1,10.446570811815182
V3 Mo1,7.3713350479092705
V3 Ni1,6.8987549160690005
V3 O4 F2,3.894184634367968
V3 O5 F1,3.9548741204871263
V3 Os1,10.542920871722998
V3 Pb1,9.409152460996776
V3 Pd1,7.705176466473647
V3 Pt1,10.244138666215353
V3 Re1,10.27218635152884
V3 Re1 B4,8.4625905448812
V3 Rh1,7.762255950174997
V3 Rh5,10.046642689751456
V3 Ru1,7.857833738329233
V3 S4,4.2618375423351775
V3 Sb1,7.587411530928405
V3 Se4,6.149351375277473
V3 Si1,5.038766698883092
V3 Si2 Mo3,7.415491581318798
V3 Sn1,7.20572003374451
V3 Te4,6.501456292088855
V4 C3,5.726917903390932
V4 H1 C3,5.689353834823237
V4 Ir1,9.572738095440318
V4 N3,5.98672842502658
V4 Ni1 Sb4,7.264383985553418
V4 Os1,9.575172701187252
V4 Ru1,7.468669153105346
V4 Zn5,6.973256469155729
V5 S4,4.983939356575287
V5 Sb4,7.3101039259504335
V5 Se4,6.545170775893896
V5 Te4,6.797744038882044
V6 Co1 Ir1,8.788867279943513
V6 Co1 Ni1,6.985409158564066
V6 Co1 Rh1,7.371339622201335
V6 Fe1 Ni1,6.865814535233024
V6 Ga1 Ge1,6.8205200061722095
V6 Ga1 Sb1,7.148721455894655
V6 Ga1 Si1,6.263022625398905
V6 Ga1 Sn1,7.04729379487434
V6 Ge1 Os1,8.672904099897657
V6 Si1 C1,5.997470151940034
V6 Si1 Ge1,6.358929418376749
V6 Si1 Os1,8.112766847121721
V6 Si1 Sn1,6.615267473631851
W1,17.736188308705483
W1 Au3,18.45631323777901
W1 Br1 Cl3 O1,3.8680333537624016
W1 Br4 O1,4.442609153916414
W1 Br6,4.176017946249249
W1 Br6 N2,3.840408946985307
W1 C1,12.454947608219916
W1 C1 O2,5.938939099985118
W1 Cl4 O1,3.5001503781661434
W1 Cl6,2.8790235070981645
W1 F5,5.92860228269362
W1 N1,12.870113236711584
W1 N1 O1,8.399459280097894
W1 N2,4.818044096286074
W1 N2 Cl6,2.5544779630225354
W1 N6,0.0676773054564779
W1 O1 F4,4.529472719372131
W1 O2,7.259777832587352
W1 O2 F1,6.192863042726371
W1 O3,6.421855327862977
W1 S1,11.0565156938623
W1 S2,2.7309312361995106
W1 Se1 S1,4.636441761431047
W1 Se2,3.380545359692427
W2 C1,16.510447514246184
W2 C1 O1,14.092237369541488
W2 C3 O3,6.707828105540172
W2 N1,15.4692444726509
W3 C1,16.577625702894597
W3 N4,13.354556060696163
W3 O1,15.259309735592932
W3 Se2 S4,5.177786093637958
W3 Se4 S2,5.50099693626163
W4 C3 O1,14.543118793121147
Xe1,2.127521091102082
Xe1 F2,3.87091300071649
Y1,4.494516911194183
Y1 Ag1,6.700101543631394
Y1 Ag1 Au2,0.8856062388770705
Y1 Ag1 Ge1,7.071176819130172
Y1 Ag1 Hg2,10.982502044289207
Y1 Ag1 O2,5.56490483134817
Y1 Ag1 O3,4.685614886915885
Y1 Ag1 Pb1,8.864151157501434
Y1 Ag1 Pd2,0.6719542842166693
Y1 Ag1 S2,4.479519026095199
Y1 Ag1 Sb2,7.339483050282896
Y1 Ag1 Se2,5.865910803964757
Y1 Ag1 Sn1,7.216838755479386
Y1 Ag1 Sn2,7.513800228917437
Y1 Ag1 Te2,5.782462522079568
Y1 Ag2,7.706544393067641
Y1 Ag2 Hg1,0.6743281927036138
Y1 Ag2 Pb1,0.6898964643417288
Y1 Ag3,8.124084614906684
Y1 Al1,3.879845028133587
Y1 Al1 Ag2,6.82016349979241
Y1 Al1 Au2,0.7508210995563096
Y1 Al1 Co4,6.840098755674724
Y1 Al1 Cu1,4.371068613508434
Y1 Al1 Cu2,0.4444427611753075
Y1 Al1 Fe1,5.206501672917329
Y1 Al1 Ge1,5.073594944041729
Y1 Al1 N2,4.576361739515994
Y1 Al1 Ni1,5.292877383308735
Y1 Al1 Pd1,6.101195592253532
Y1 Al1 Pd2,0.5722816499800416
Y1 Al1 Si1,4.03791517013876
Y1 Al1 Zn1,4.819850645843678
Y1 Al2,3.879200230807744
Y1 Al2 B1 N4,3.9794976672884266
Y1 Al2 Co1,4.694791723929044
Y1 Al2 Ge2,4.532040711301738
Y1 Al2 Ni1,4.672976220183639
Y1 Al2 Pd5,8.663391001342172
Y1 Al2 Si2,3.267732275694032
Y1 Al3,2.391904116949502
Y1 Al3 Ag1,4.628244711083616
Y1 Al3 Fe2,4.6015072030611615
Y1 As1,5.473713276844123
Y1 As3,5.951931453803149
Y1 Au1,9.771940250091324
Y1 Au1 O2,7.736362767845083
Y1 Au2,12.464912946902226
Y1 Au3,13.797940639914737
Y1 B1 C1,3.260993961768983
Y1 B1 N2,4.692776959910163
Y1 B1 Pd3,8.599435522796034
Y1 B1 Pt3,13.870500028013891
Y1 B1 Rh3,9.061384682049148
Y1 B2,5.045298476129316
Y1 B2 Ir3,13.92705366324768
Y1 B2 Mo1,6.380343029951718
Y1 B2 Pd2 C1,7.205732549599368
Y1 B2 Rh2 C1,7.272414811560448
Y1 B2 Rh3,8.640178846995385
Y1 B2 Ru3,8.584136766077785
Y1 B4 W3,11.884963213571291
Y1 B6,3.699194842606093
Y1 Be1 Cu4,6.815563404667483
Y1 Bi1,7.760534406833078
Y1 Bi1 Au2,1.0147022947667452
Y1 Bi1 O2 F2,7.049761159717614
Y1 Bi1 O3,6.703400806382276
Y1 Bi1 Pd1,8.764686746318953
Y1 Bi1 Pd2,10.062881078745354
Y1 Bi1 Pt1,10.626718517979766
Y1 Bi1 Te3,6.376598920494423
Y1 Bi2 Br1 O4,7.529211582333204
Y1 Bi2 Cl1 O4,7.314987307924014
Y1 Bi2 I1 O4,7.656378784706029
Y1 Bi3,9.69382926996944
Y1 Br1 O1,4.664391442778788
Y1 Br2,4.207695203459933
Y1 Br3,2.948371338829687
Y1 C1,0.3574527692187474
Y1 C1 Br1,4.453038714645779
Y1 C1 Cl1,3.635461491542189
Y1 C1 I1,4.900237993988967
Y1 C2,4.447058270599283
Y1 Cd1,6.302809809078987
Y1 Cd1 Ag2,8.004033092448728
Y1 Cd1 Au1,9.525503625418496
Y1 Cd1 Au2,11.530180241327978
Y1 Cd1 B1,6.102349218129845
Y1 Cd1 Cu2,0.5361080165807873
Y1 Cd1 Cu3 Se4,5.284464033149611
Y1 Cd1 Ga1,5.383966925844339
Y1 Cd1 Hg2,10.577588145907482
Y1 Cd1 Pd2,8.731274125191957
Y1 Cd1 Pt2,12.456811701238312
Y1 Cd1 Rh2,0.7044114282204919
Y1 Cd2,6.972864536510122
Y1 Cd2 Ag1,0.5084552114643599
Y1 Cd3,7.346116653223567
Y1 Cl1,3.566988837993552
Y1 Cl1 O1,3.83273626509135
Y1 Cl1 O2,3.798901253738912
Y1 Cl3,2.2995165865917744
Y1 Co1,5.420377437912928
Y1 Co1 C1,5.761365146906102
Y1 Co1 C2,5.877646777942771
Y1 Co1 F5,3.370828574448846
Y1 Co1 Ge2,6.758639848098238
Y1 Co1 Ni1,7.503663294266952
Y1 Co1 O3,5.993226885848512
Y1 Co1 Si2,5.201238439570075
Y1 Co2,7.581892783634608
Y1 Co2 B2,6.368622794819547
Y1 Co2 B2 C1,6.1503994387722
Y1 Co2 Ge2,7.33231861084687
Y1 Co2 Si2,5.928044803325622
Y1 Co3 B2,7.268030988765285
Y1 Co3 Ni2,7.748710606164828
Y1 Co4 B1,7.363085850239815
Y1 Co4 Ge1,7.800811882708803
Y1 Co4 Si1,7.057945952988243
Y1 Co5,7.647614378048947
Y1 Cr1 F5,3.216787661790653
Y1 Cr1 O3,5.480083491421764
Y1 Cr2 Si2,5.201513780921312
Y1 Cr2 Si2 C1,5.24464819327619
Y1 Cu1,5.830094463983393
Y1 Cu1 As2,6.620741219206291
Y1 Cu1 Au2,0.8589467527133037
Y1 Cu1 F5,3.462936980741809
Y1 Cu1 Ge1,6.213852254896702
Y1 Cu1 O1,4.9316606108473335
Y1 Cu1 O2,4.864000958163748
Y1 Cu1 O3,6.15230194191815
Y1 Cu1 P2,5.245981805490605
Y1 Cu1 Pb1,8.684255397100301
Y1 Cu1 Sb2,7.15362458254207
Y1 Cu1 Se2,5.495823559788307
Y1 Cu1 Si1,5.305149092592598
Y1 Cu1 Si2 Ni1,5.709820052417954
Y1 Cu1 Sn1,6.897992986746148
Y1 Cu1 Te2,5.963717512699817
Y1 Cu2,6.706395024863868
Y1 Cu2 Ge2,7.0398617842361935
Y1 Cu2 S2,5.429089633932744
Y1 Cu2 Se1 O2,3.535662234483713
Y1 Cu2 Si2,5.749098266650695
Y1 Cu3 Hg1 Se4,5.958182988349004
Y1 Cu3 Pb1 Se4,5.376546125741383
Y1 Cu5,7.535186104450629
Y1 Er1,6.64479730421236
Y1 Er1 Ag2,8.149498487766557
Y1 Er1 Al2,5.573526272944701
Y1 Er1 Al4,5.001790732188382
Y1 Er1 Cd2,7.612045764827131
Y1 Er1 Cu2,7.69193341589151
Y1 Er1 Hg2,10.620702552813404
Y1 Er1 In2,7.657011425377346
Y1 Er1 Ir2,13.276501705355216
Y1 Er1 Mg2,4.653162371556952
Y1 Er1 Ni2,7.732602201666055
Y1 Er1 Rh2,9.549835325352376
Y1 Er1 Ru2,9.7676788273364
Y1 Er1 Sn2 Pd4,9.760223968368964
Y1 Er1 Tl2,10.132150466000653
Y1 Er1 Zn2,7.093188424124197
Y1 Er3,7.797797423984713
Y1 Fe1 Co1,7.058719440523124
Y1 Fe1 Cu1,7.006853518894337
Y1 Fe1 F5,3.2492617730186115
Y1 Fe1 Ge2,6.559653007390342
Y1 Fe1 Ni1,7.082600446224156
Y1 Fe1 Ni4,7.570391937984844
Y1 Fe1 O3,5.465937800635578
Y1 Fe2,6.872989897531046
Y1 Fe2 B2,5.967438032154025
Y1 Fe2 Ge2,7.107959844950806
Y1 Fe2 Si2,5.68301635941366
Y1 Fe5,7.107153347769012
Y1 Ga1,5.438626464468515
Y1 Ga1 Ag1,6.82721486823749
Y1 Ga1 Ag2,0.5174061122000428
Y1 Ga1 Au1,9.303698370172327
Y1 Ga1 Au2,11.259679322941018
Y1 Ga1 Cu2,0.5417280772971234
Y1 Ga1 I1,5.048622771821245
Y1 Ga1 Pd2,0.6350420517019703
Y1 Ga1 Pt2,0.9210892828492202
Y1 Ga1 Rh2,8.96083060971618
Y1 Ga2,5.954496935155665
Y1 Ga2 Ni1,6.824061204658247
Y1 Ga2 Pd1,7.407333784563661
Y1 Ga3,6.281729619692389
Y1 Ga3 Cu1,6.674867247018419
Y1 Ga5 Co1,6.720370873341096
Y1 Ge1,5.830799968949737
Y1 Ge1 Au1,9.286324942940476
Y1 Ge1 Pd1,7.40564179962911
Y1 Ge1 Pd2,0.661196013333383
Y1 Ge1 Pt1,9.829085362337713
Y1 Ge2,5.852708121597142
Y1 Ge2 Rh2,8.173952514177252
Y1 Ge2 Ru2,8.010457528611411
Y1 Ge3,6.064273338856981
Y1 H1 O2,4.059870687491691
Y1 H1 Se1,5.558094700145222
Y1 H2,4.2625905371206585
Y1 H3,3.936368304634369
Y1 Hf1 Au2,1.0347122853977797
Y1 Hf1 Mg6,3.6717340330662807
Y1 Hf1 Pd2,0.798830371288454
Y1 Hf1 Rh2,0.8420191526851866
Y1 Hf1 Ru2,0.8765393056039666
Y1 Hf2 Pb1,10.629865667661187
Y1 Hg1,9.243619825613532
Y1 Hg1 B1,8.623284002632541
Y1 Hg1 Pd2,10.566472761457234
Y1 Hg2,11.028844656006116
Y1 Hg2 Au1,0.8871558590211424
Y1 Hg3,11.864098184116653
Y1 Ho1,6.517155379393671
Y1 Ho1 Ag2,8.070316174075217
Y1 Ho1 Al2,5.508624981406816
Y1 Ho1 C4,6.02134178169239
Y1 Ho1 Cd2,7.546985717227982
Y1 Ho1 Co4,9.084006669824277
Y1 Ho1 Cu2,7.660583043711288
Y1 Ho1 Hg2,10.53709693844119
Y1 Ho1 In2,7.609815712783901
Y1 Ho1 Ir2,13.171110444675543
Y1 Ho1 Mg2,4.590522830784624
Y1 Ho1 Rh2,9.648164353090802
Y1 Ho1 Ru2,9.610961699407268
Y1 Ho1 Zn2,6.972851473278787
Y1 Ho3,7.602323875818055
Y1 I1,4.773036068056478
Y1 I1 O1,5.137030264327023
Y1 I3,4.011727989975693
Y1 In1,6.291688648590425
Y1 In1 Ag2,8.045785355041131
Y1 In1 Au1,9.498686683982816
Y1 In1 Au2,11.439462517738349
Y1 In1 Co2,7.50949192006807
Y1 In1 Cu1,6.96132214397777
Y1 In1 Cu2,7.492705919695037
Y1 In1 Cu4,8.00682845035762
Y1 In1 Hg2,0.7719427272180944
Y1 In1 Ni1,7.089476258717664
Y1 In1 Pd1,7.735994406450222
Y1 In1 Pd1 Au1,10.176728600736933
Y1 In1 Pd2,8.770745741400708
Y1 In1 Pt1,9.950164149016665
Y1 In1 Pt2,11.91813180116218
Y1 In1 Rh1,7.839960735386706
Y1 In1 Rh2,9.155973491046584
Y1 In2 Ni1,7.4526202526856515
Y1 In3,7.13547621937221
Y1 In5 Co1,7.931382190061139
Y1 In5 Rh1,7.74300995861917
Y1 Ir1,11.485531008146856
Y1 Ir2,14.35964193164293
Y1 Lu1 Cd2,7.884708843654431
Y1 Lu1 Cu2,8.024215458256995
Y1 Lu1 Hg2,10.925968688868126
Y1 Lu1 In2,7.827260387116559
Y1 Lu1 Ir2,13.69656391536908
Y1 Lu1 Mg2,4.836347095248257
Y1 Lu1 Rh2,9.86571617809051
Y1 Lu1 Ru2,10.069761826928774
Y1 Lu1 Tl2,10.35753167544784
Y1 Lu1 Zn2,7.3615378840720656
Y1 Lu3,8.346759596096112
Y1 Mg1,2.1094530481445
Y1 Mg1 Ag1,5.136683573801991
Y1 Mg1 Ag2,6.312018838172211
Y1 Mg1 Al1,3.262014205984238
Y1 Mg1 Al1 Ge2,4.278958105949562
Y1 Mg1 Au1,7.480394219057902
Y1 Mg1 Au2,10.00890056163366
Y1 Mg1 Cd2,5.949720924002498
Y1 Mg1 Co2 Ni2,6.864719087081571
Y1 Mg1 Cu1,3.757573811718789
Y1 Mg1 Cu2,0.394419758990937
Y1 Mg1 Cu3 Se4,4.851385675778241
Y1 Mg1 Cu4,6.473157220625767
Y1 Mg1 Ga1,4.44706576270948
Y1 Mg1 Hg2,9.148488560714204
Y1 Mg1 In1,4.907289899227445
Y1 Mg1 Ni4,6.793728292425994
Y1 Mg1 Pd1,5.530586941381177
Y1 Mg1 Pd2,0.5397284002061189
Y1 Mg1 Pt2,0.8463184702410417
Y1 Mg1 Rh2,7.38339950775816
Y1 Mg1 Tl1,5.590907437719408
Y1 Mg1 Zn1,4.310719395568217
Y1 Mg1 Zn2,5.072064587340857
Y1 Mg2,2.829123472078739
Y1 Mg2 Sc1,2.9755654423834934
Y1 Mg3,2.5906101280978246
Y1 Mg5,2.328513145743208
Y1 Mg6 C1,2.1100251474897145
Y1 Mg6 Cu1,2.7782264468124014
Y1 Mg6 Ga1,2.7106702124417104
Y1 Mg6 Ni1,2.8033515131683977
Y1 Mg6 Zr1,2.850973094087274
Y1 Mg7,2.1477691430696013
Y1 Mn1 Al1,4.871829673828188
Y1 Mn1 Au2,0.7199074779116836
Y1 Mn1 Co1,6.7307782387877975
Y1 Mn1 F5,3.1772266966420286
Y1 Mn1 Fe1,6.858210861348661
Y1 Mn1 Ni4,7.507693315314844
Y1 Mn1 O3,5.486572953630488
Y1 Mn1 Si1,5.172535189163879
Y1 Mn2,4.89688936220929
Y1 Mn2 Ge2,6.714862951505223
Y1 Mn2 Si1 Ge1,6.117881091687608
Y1 Mn2 Si2,5.392623694850199
Y1 Mo1 O3,5.658682029036143
Y1 N1,4.601897519978835
Y1 Nb1 Ru2,8.990131402310052
Y1 Nb1 Tc2,0.6776857356013416
Y1 Ni1,6.058789089557949
Y1 Ni1 As1,6.5645441674327065
Y1 Ni1 B1 C1,5.821365063107143
Y1 Ni1 Bi1,8.634149415094077
Y1 Ni1 C2,5.814059904528103
Y1 Ni1 F5,3.432407956133986
Y1 Ni1 Ge1,6.735250341662559
Y1 Ni1 Ge2,6.791124391882274
Y1 Ni1 O3,6.125331853295538
Y1 Ni1 P1,5.571295655496066
Y1 Ni1 Sb1,6.942946662745365
Y1 Ni2,7.419684708914734
Y1 Ni2 B2,6.518955187065033
Y1 Ni2 B2 C1,6.099730998852292
Y1 Ni2 Ge2,7.1851822840620105
Y1 Ni2 P2,6.26455818284492
Y1 Ni5,7.801971482882259
Y1 O1,5.158742996076456
Y1 O1 F1,4.9618703098101085
Y1 O2,3.8495351060023015
Y1 O2 F1,3.970716369510803
Y1 O3,3.632145981276631
Y1 Os1 O3,8.718658670203752
Y1 Os3,15.978445051065767
Y1 P1,4.345811510083511
Y1 P1 Pt1,9.034147004504872
Y1 P2 Pd2,7.220842318171406
Y1 P2 Ru2,7.406144096439096
Y1 Pb1 Au1,10.143765756408907
Y1 Pb1 Au2,0.9988257827601305
Y1 Pb2,9.358787678096288
Y1 Pb3,9.991462854243553
Y1 Pd1,7.142412710750713
Y1 Pd1 Au2,0.9101426658516264
Y1 Pd1 Pb1,9.217878160000009
Y1 Pd2,7.567242529019777
Y1 Pd2 Au1,0.8263374656901126
Y1 Pd2 Pb1,10.24002588757282
Y1 Pd3,9.550772030484303
Y1 Pd3 C1,8.777650030307342
Y1 Pt1,10.490737150110771
Y1 Pt1 Au2,0.9956467929020112
Y1 Pt2,13.902143086279764
Y1 Pt3,15.887428134182622
Y1 Pt3 C1,14.08997308589246
Y1 Re1 N3,8.573630359615676
Y1 Rh1,7.797624979465073
Y1 Rh1 Au2,0.9245985580013888
Y1 Rh1 W2,13.303826647877376
Y1 Rh2,9.009607652314168
Y1 Rh2 Pb1,0.880561715473226
Y1 Rh3 C1,9.253270908047057
Y1 Rh5,9.680709422420192
Y1 Ru3,9.772293776741664
Y1 S1,2.582487218430344
Y1 S1 F1,4.685387002914227
Y1 S1 I1,4.476567739718408
Y1 S2,4.235855750758332
Y1 Sb1,5.828629006352761
Y1 Sb1 Au2,0.9107934143524452
Y1 Sb1 O3,5.593683732708098
Y1 Sb1 Pd1,6.404933862885508
Y1 Sb1 Pd2,8.458601245343887
Y1 Sb1 Pt1,9.2648151367418
Y1 Sb1 Rh2,0.7534041661836355
Y1 Sb1 Te3,5.762561331501115
Y1 Sb2,6.400507159372045
Y1 Sc1,3.856290523480857
Y1 Sc1 Ag2,0.4973889296581709
Y1 Sc1 Al2,0.238592825505949
Y1 Sc1 Au2,0.7772846669487506
Y1 Sc1 Be1,3.446237297034705
Y1 Sc1 Cd2,0.3920409323015227
Y1 Sc1 Cu2,0.570741392982865
Y1 Sc1 Fe4,6.576468392001453
Y1 Sc1 Hg2,0.6291628277519016
Y1 Sc1 In2,0.4855211159647987
Y1 Sc1 N2,5.094820330539039
Y1 Sc1 O2,4.031989206123403
Y1 Sc1 Pd2,0.4184047888889833
Y1 Sc1 Pt2,0.796677376084154
Y1 Sc1 Ru2,0.6532011179073113
Y1 Sc1 S2,4.192510624971312
Y1 Sc1 Tl2,0.685131808347767
Y1 Sc1 Zn2,0.3825146653320783
Y1 Sc3 N4,4.654739303835883
Y1 Se1,5.766919585016414
Y1 Se1 Br1,4.792121994926951
Y1 Se1 Cl1,4.165480186772046
Y1 Se2,5.231822786301406
Y1 Si1,3.3973589634189194
Y1 Si1 Ag1,6.120002143364552
Y1 Si1 Au1,8.376808150561944
Y1 Si1 B1 Rh3,8.06918969771522
Y1 Si1 Ni4,7.049924332064123
Y1 Si1 O3,5.306999070894734
Y1 Si1 Pd1,6.494259278413139
Y1 Si2,4.139842478163755
Y1 Si2 Au2,9.540822013484304
Y1 Si2 Ir2,10.076566652574725
Y1 Si2 Ni1,5.185423261134624
Y1 Si2 Ni2,5.761594198258037
Y1 Si2 Os2,10.28898430500351
Y1 Si2 Pd2,6.881947002051371
Y1 Si2 Pt2,10.212881912960269
Y1 Si2 Rh2,7.0293031916003805
Y1 Si2 Rh3,7.722853002668228
Y1 Si2 Ru2,6.870038863566219
Y1 Si2 Ru3,7.610055520418792
Y1 Si3 Ir1,7.0320242903852135
Y1 Sn1,6.2813680912824
Y1 Sn1 Au1,9.329185130988296
Y1 Sn1 Au2,11.323816213765616
Y1 Sn1 F5,3.575855051393372
Y1 Sn1 Ge1,6.477577834680163
Y1 Sn1 O3,5.97375729057571
Y1 Sn1 Pd2,8.839720826473608
Y1 Sn1 Pt2,11.813274924589194
Y1 Sn1 Rh1,8.021780653639304
Y1 Sn1 Rh2,9.256281034879466
Y1 Sn1 Ru2,0.7503794608100595
Y1 Sn2,6.795253808616104
Y1 Sn3,6.624533117269931
Y1 Ta1 Os2,1.131916753941819
Y1 Ta1 Ru2,11.114343077585334
Y1 Tc1 N3,6.33652924815243
Y1 Te1,6.041348377284537
Y1 Te2,6.467634405766136
Y1 Te3,6.368255470249609
Y1 Ti1,4.639648964268992
Y1 Ti1 F5,3.131523461072569
Y1 Ti1 Ge1,5.451985880657122
Y1 Ti1 O3,5.200236792322234
Y1 Ti1 Pd2,0.5862034143202323
Y1 Ti1 Si1,4.422838704325568
Y1 Ti2 Ga4,6.131493288784137
Y1 Tl1,8.800691480927743
Y1 Tl1 Ag2,9.493735004564554
Y1 Tl1 Au2,0.9739057664161072
Y1 Tl1 Cd1,7.211135853820433
Y1 Tl1 Hg2,0.8341790374285307
Y1 Tl1 O2,7.776998737255215
Y1 Tl1 Pd1,9.73017260487349
Y1 Tl1 Pd2,0.8278720169969771
Y1 Tl1 Rh2,0.8284517153848252
Y1 Tl1 S2,5.584178560901912
Y1 Tl1 Se2,6.306015837674352
Y1 Tl1 Te2,6.42528093485992
Y1 Tl3,10.629354660824648
Y1 Tm1 Ag2,8.219869584416637
Y1 Tm1 Al2,5.668977173218703
Y1 Tm1 Cd2,7.709016177156243
Y1 Tm1 Cu2,7.921714936894986
Y1 Tm1 Hg2,10.73340613009714
Y1 Tm1 Ir2,13.417024664469274
Y1 Tm1 Mg2,4.714063063696096
Y1 Tm1 Rh2,9.67874469766392
Y1 Tm1 Ru2,9.876532625255717
Y1 Tm1 Te2,7.395900015511287
Y1 Tm1 Tl2,10.24149796220252
Y1 Tm1 Zn2,7.156361398595148
Y1 Tm3,7.956571985385947
Y1 V1 F5,3.16268247496835
Y1 V1 O3,5.230961248124892
Y1 W1 F5,4.67247836517186
Y1 W1 O3,7.708549244752746
Y1 Zn1,4.925355527901485
Y1 Zn1 Ag2,0.4985210306662711
Y1 Zn1 As1 O1,5.751668055450423
Y1 Zn1 Au2,0.8087796539577639
Y1 Zn1 Cu1 As2,6.171761187123206
Y1 Zn1 Cu1 P2,5.155861283628192
Y1 Zn1 Cu3 Se4,5.37765424600516
Y1 Zn1 Ga1,6.070094356229896
Y1 Zn1 Hg2,0.7200552128874107
Y1 Zn1 P1 O1,4.973858448756877
Y1 Zn1 Pd1,7.222085239077281
Y1 Zn1 Pd2,0.6185377622637263
Y1 Zn1 Pt2,0.9295675888967194
Y1 Zn1 Rh2,8.757737104854362
Y1 Zn1 Si1,5.0642557675120585
Y1 Zn1 Sn2,6.875882178758018
Y1 Zn2,6.307709939042229
Y1 Zn2 Ag1,0.4908148449138473
Y1 Zn2 As1 O2,3.744279594485699
Y1 Zn2 Au1,0.5979273825333513
Y1 Zn2 Cd1,0.4729433433547035
Y1 Zn2 Pd1,0.501360639625841
Y1 Zn2 Pt1,0.7490198748096175
Y1 Zn5,6.674758073577587
Y1 Zr1,5.454318727405002
Y1 Zr1 Au2,0.837176492664833
Y1 Zr1 Fe4,7.180078419583039
Y1 Zr1 Pd2,0.6512302495633532
Y1 Zr1 Ru2,8.501740139223214
Y1 Zr1 S2,5.165999486486488
Y1 Zr1 Sb1,6.55851926806048
Y1 Zr1 Tc2,0.6541978223717849
Y2 Ag1 Au1,0.6592420363939874
Y2 Ag1 Hg1,0.6166213541868487
Y2 Ag1 Ir1,9.01293907214969
Y2 Ag1 Os1,0.694528102276994
Y2 Ag1 Pb1,0.5702055807808621
Y2 Ag1 Pd1,0.5720217681233898
Y2 Ag1 Rh1,0.5556879334636634
Y2 Ag1 Ru1,7.345291220468431
Y2 Ag1 Sb3,0.3264022228283322
Y2 Al1 Ag1,0.4103025607412375
Y2 Al1 Cd1,0.3839604858235074
Y2 Al1 Co3,6.508862260690118
Y2 Al1 Cu1,0.4189736546798966
Y2 Al1 Fe3,6.119379451144915
Y2 Al1 Hg1,0.5066837674646046
Y2 Al1 Ni2,5.785808962271978
Y2 Al1 Pb1,0.4803528415361412
Y2 Al1 Ru1,0.5007333070383341
Y2 Al1 Si2,4.204299548928355
Y2 Al1 Tl1,0.4661951509369892
Y2 Al1 Zn1,4.800594296558803
Y2 Al3 Fe1,4.55005583101771
Y2 Al3 Si2,3.88742240194763
Y2 As1 S1,5.130202573899421
Y2 B3 C2,4.565790457333852
Y2 Be1 Ir1,0.6366823497683651
Y2 Be1 Pb1,0.4675753903844146
Y2 Be1 Pd1,0.4716342724832532
Y2 Bi1 O2,6.68561890884012
Y2 Br2 O1,2.582239696849448
Y2 C1,4.535817916454604
Y2 C1 I2,5.076864715790902
Y2 C1 N2 O2,4.151848797834811
Y2 Cd1 Ag1,0.4813646727213319
Y2 Cd1 Au1,0.5982466830498043
Y2 Cd1 Hg1,0.5702219444984185
Y2 Cd1 In1,0.4933518464291211
Y2 Cd1 Ir1,0.6852268017501794
Y2 Cd1 Pb1,0.56093378291204
Y2 Cd1 Pd1,0.504604719204333
Y2 Cd1 Ru1,0.4929617844499655
Y2 Cl1 O2,1.23330549970751
